name	@lat	@lon
Dunkowa	51.5382476	17.1635212
Dubin	51.6212400	17.1448400
Drzonów	51.9444830	15.3165858
Drzeczkowo	51.9337667	16.6631622
Drzązna	51.5537900	18.6494200
Dryżyna	51.7104100	16.2831100
Drwalewice	51.7424938	15.6724741
Drużbin	51.8349200	18.8054200
Drożków	51.6832000	15.0725100
Drożki	51.1989626	17.8589368
Drozdów	51.5769900	15.0574100
Droszków	51.9308272	15.6591615
Droszew	51.7566530	17.9326318
Drołtowice	51.3371200	17.5853500
Drogoniów	51.8666667	15.8500000
Drogomil	51.7172774	15.8595209
Droglowice	51.6654030	16.2295570
Drobnin	51.8576573	16.8150515
Drobnice	51.2226735	18.7662820
Drągów	51.4118980	17.4841544
Draby	51.0766000	18.7972900
Doruchów	51.4168911	18.0766748
Donaborów	51.2684205	18.0736312
Dominikowice	51.9143557	18.8246177
Dominice	51.9405820	16.3035184
Domaszowice	51.0426642	17.8857566
Domasław	51.0108924	16.9562049
Domaradzice	51.6257955	17.1160209
Domaniew	51.6825228	18.4670310
Dolina Czernicka	51.2963056	18.7481822
Dobrzeń	51.2438800	17.2845900
Dobrzec	51.4278600	17.5674700
Dobroszyce	51.2655400	17.3453500
Dobroszów Wielki	51.7755140	15.2612413
Dobroszów Mały	51.7604049	15.2429886
Dobroszów	51.2483469	16.0002788
Dobrosław	51.3517810	18.4714673
Dobrochów	51.5224000	14.9480200
Dobre nad Kwisą	51.5284352	15.3659514
Dobra Nadzieja	51.8639174	17.7994481
Dłużyna Górna	51.2254218	15.1588906
Długołęka	51.1733162	17.1927858
Długie Stare	51.8231458	16.4437029
Długie Nowe	51.8198300	16.4175200
Dłoń	51.6897668	17.0717336
Dionizów	51.6309154	18.9787081
Delfina	51.2442919	18.9057569
Dęby Wolskie	51.3040300	18.9343600
Dębowy Gaj	51.0754934	15.6369200
Dębowa Łęka	51.8192500	16.3656800
Dębno Polskie	51.5850600	16.8810500
Dębniałki	51.9437330	18.0013481
Dębniałki Kaliskie	51.8036855	18.0315851
Dębie	51.0481000	18.9138600
Dębicze	51.4593100	18.1809100
Datyń	51.8065493	14.7654100
Darnowiec	51.1759200	17.8861100
Daniszyn	51.6551876	17.6366634
Dalków	51.6611305	15.8864215
Daleszyn	51.9100616	16.9698623
Dalachów	51.0765100	18.5871900
Dąbrowiec	51.7556029	15.1968628
Dąbrowa Wielka	51.5279900	18.7190800
Dąbrowa Widawska	51.4337338	18.8921694
Dąbrowa Rusiecka	51.3371658	18.9412644
Dąbrowa Miętka	51.3660899	18.6430347
Dąbrowa Łużycka	51.5299983	14.8764387
Koryta	51.8040597	17.6929992
Dąbcze	51.8228679	16.6544312
Czyżówek	51.5063581	15.1676606
Człopy	51.9693357	18.7467715
Człopki	51.9649012	18.7297236
Czeszów	51.3797685	17.2456440
Czerwona Wieś	51.9585283	16.7839034
Czernina	51.7194186	16.6156920
Czernica	51.0485766	17.2363741
Czerna	51.7115414	15.9064240
Czerna	51.5321966	15.2377936
Czerna	51.2250194	15.3565711
Czerminek	51.8251050	17.9185595
Czempisz	51.5778900	18.2843400
Czeluścin	51.7291951	17.1645925
Czekanów	51.6771524	17.8754158
Czechel	51.7902098	17.9253375
Czciradz	51.7352672	15.6390796
Czasław	51.8340576	15.5954051
Czartki	51.8351073	18.1532040
Czartki	51.6625831	18.8006280
Czarny Sad	51.7959911	17.4507248
Czarnuszka	51.8611526	17.7102295
Czarnożyły	51.2815314	18.5633820
Czajkowo	51.8546654	16.9477862
Czajków	51.4881120	18.3266147
Czachulec Stary	51.9156943	18.4302704
Czachorowo	51.8438855	16.9889277
Cisowa	51.0769840	18.7120503
Cisew	51.9951855	18.4542301
Ciołki	51.4833333	18.4666667
Cieszyków	51.7136855	18.3410694
Cieszów	51.8180819	15.2224031
Cieszków	51.6303951	17.3595600
Cieszęcin	51.3419717	18.1850488
Ciepielów	51.7616912	15.6781193
Cielmów	51.6699400	14.8544600
Cielętniki	51.2982710	17.2098900
Cielce	51.7354523	18.5631363
Cieciułów	51.0036400	18.6195100
Cieciszów	51.5697800	15.6261200
Ciechów	51.1323562	16.5684897
Chynowa	51.5692731	17.9215006
Chwiły	51.0334018	18.5578588
Chwaliszew	51.6439700	17.5307700
Chwalęcice	51.7421311	18.4492402
Chumiętki	51.7834300	16.9652700
Chudzowice	51.6472800	14.8893100
Chudoba	51.5652665	18.3634867
Chrząstawa Wielka	51.0954571	17.3021869
Chruszczyny	51.6448331	17.5951589
Chróstnik	51.3555480	16.1573230
Chroślice	51.0850440	16.0826091
Chróścina	51.7426400	16.5296200
Chróścin	51.1750929	18.1909587
Chrobrów	51.5945000	15.3962200
Chropy	51.9202020	18.9478607
Chrapczew	51.9194350	18.6473443
Chotów	51.2023275	18.4870764
Chotków	51.7054759	15.4795424
Chorzyna	51.3016385	18.8425595
Chorzew	51.2048559	18.9530065
Chorobel	51.2416373	18.3500109
Chojne	51.5379600	18.8122000
Chojęcin	51.2720893	17.9514971
Chodybki	51.7955367	18.3764787
Chodaki	51.7905100	18.9245900
Chocim	51.8517178	18.5451423
Chociemyśl	51.7350508	16.0037756
Chociejów	51.8933402	14.8048161
Chocianowiec	51.3906170	15.9465711
Chobienia	51.5438322	16.4486257
Chobanin	51.3012900	18.2181300
Chlewo	51.7499655	18.4643913
Chlewo	51.4922400	18.0441000
Chichy	51.6153528	15.4823561
Chełstów	51.3357100	17.4980000
Chełm Żarski	51.7851796	14.9002715
Chełmica	51.6565868	14.8434510
Chełmce	51.6987874	18.1730899
Charłupia Wielka	51.5706300	18.6229000
Charłupia Mała	51.6198273	18.6794716
Charchów Pański	51.8298692	18.8549044
Charchów Księży	51.8075693	18.8473645
Charbielin	51.9782700	16.3708400
Chajew	51.5195206	18.4970537
Chachalnia	51.6430000	17.4344300
Cesarzowice	51.1042415	16.5691518
Cerekwica Stara	51.9253214	17.3542746
Celestyny	51.9221106	18.3463310
Celestynów	51.8684739	17.2797681
Ceków	51.8964019	18.2994541
Cegły	51.6781923	17.6217756
Burzenin	51.4602641	18.8325189
Bułowe	51.4333333	18.1166667
Bulin	51.7339306	15.5331648
Bułaków	51.8228600	17.3031500
Bukwica	51.6238423	15.9933060
Bukownica	51.8161844	16.9747510
Bukownica	51.4693611	18.0513738
Bukówiec Górny	51.9466200	16.4058500
Bukowie	51.1466400	17.5825840
Bukowice	51.3962200	17.3670100
Bukowica	51.6476728	15.7657674
Bukowce	51.1005773	18.7154424
Bukowa Śląska	51.1017624	17.8094740
Bujnów	51.4112921	18.5697793
Bugaj Radoszewicki	51.2163300	18.7945500
Budzów	51.0278687	18.3544669
Budziszów Wielki	51.0897587	16.4307283
Budziczna	51.5103172	18.7175695
Budziaki	51.1132536	18.5752311
Budynia	51.9877854	15.1324535
Buczyny	51.6047104	14.7814312
Buczyna	51.5455019	15.9059572
Buchałów	51.9114816	15.3649002
Brzyków	51.4114000	18.8695100
Brzyków	51.3549922	17.0561113
Brzózka	51.9956675	15.0185953
Brzostowa	51.6659294	15.0074919
Brzostów	51.9719050	17.4196460
Brzeźnio	51.4947378	18.6228605
Brzezinki	51.0346700	18.0824700
Brzezia Łąka	51.1230067	17.2438747
Brzeżany	51.7135300	16.4828200
Brzeg	51.7539500	18.6762700
Bonów	51.6868857	15.8319012
Brunów	51.3891100	16.0649700
Brudzewek	51.9299900	17.9325000
Bruczków	51.9113303	17.2907177
Broszki	51.3847755	18.6439549
Bronowice	51.5634450	14.7555322
Bronów	51.8003300	17.8028700
Bronów	51.6494282	16.6664848
Bronków	51.9620700	15.0044500
Broniszów	51.7842580	15.4878828
Broniszewice	51.9593400	17.7926600
Bronisławów	51.2524995	18.5066237
Bronisławka	51.4666667	17.7333333
Broników	51.1820948	18.8066804
Brończyn	51.6373511	18.3892465
Brodnia	51.7913602	18.6889907
Brochocin	51.2101775	15.9249917
Brenno	51.9243941	16.2134725
Bratków Górny	51.8166667	18.9000000
Bratków Dolny	51.8311154	18.8731131
Przerycie	51.5165198	18.4329685
Brąszewice	51.4986133	18.4493107
Bralin	51.2855407	17.9020697
Bożnów	51.6122328	15.3608611
Bożeń	51.3899714	16.6344704
Bożacin	51.7338500	17.4369600
Boszkowo	51.9744738	16.3283194
Borzewisko	51.9108000	18.7868100
Borzęckie	51.4078472	18.6573903
Borzęciczki	51.8491528	17.3452831
Borzęcice	51.8766300	17.5055300
Boruszyn	51.6246700	14.9637200
Borszyn Wielki	51.6728482	16.6309837
Borowa	51.1908974	17.2798969
Borków Stary	51.8277682	18.1258267
Borków Nowy	51.8084025	18.1136229
Koronka	51.8152742	18.1286105
Borki Lipkowskie	51.8538935	18.8747174
Borki Drużbińskie	51.8465600	18.8064900
Borek Mielęcki	51.3159679	17.9021195
Borek Lipiński	51.7036663	18.8078249
Borek	51.6693783	18.2951372
Boników	51.5442881	17.6622966
Boleszczyn	51.9560900	18.6739100
Bojanów	51.1486813	18.3775610
Bojanice	51.9216000	16.8295100
Bojadła	51.9529445	15.8095139
Bógwidze	51.8163009	17.7863649
Bogumiłów	51.5696900	15.0020000
Bogumiłów	51.5482200	18.7533200
Bogufałów	51.5887237	17.9293574
Bogucice	51.8613702	18.0647636
Bogucice	51.7543000	18.9608500
Bogdaszowice	51.0858960	16.7834900
Bogdanów	51.7876477	18.2571525
Bogdanki	51.8500000	16.8833333
Bogaczów	51.8495976	15.2604072
Bodzewo	51.8469667	17.0747711
Bodzewko Pierwsze	51.8405137	17.0608658
Boczków	51.7339776	17.9919088
Bobrzany	51.5748900	15.4512400
Bliźniew	51.6227241	18.5339495
Blizanów	51.9013555	18.0137374
Bledzianów	51.4738675	17.8509226
Biskupin	51.3208300	15.8498000
Biskupice Zabaryczne	51.5592700	17.9901300
Biskupice Ołoboczne	51.6768300	17.9448000
Biniew	51.7434835	17.8025146
Bieżyń	51.9793318	16.9388132
Bieszków	51.7400837	15.0742986
Biesiec	51.3907670	18.7137476
Bierzów	51.4014700	17.8475000
Biernatów	51.4845477	15.6467911
Biernacice	51.9649900	18.8724900
Biernacice	51.5374673	18.1369039
Bieniowice	51.2585028	16.2557984
Bieniec	51.1181410	18.6527860
Bieniądzice	51.2471018	18.5920627
Bielewo	51.9517415	16.9384313
Bielawa Górna	51.2000641	15.1936174
Bielawa Dolna	51.2966157	15.0391640
Bielany Wrocławskie	51.0392894	16.9686781
Bielanka	51.1187998	15.6883422
Bieganin	51.7613400	17.7583300
Biedrzychowice Dolne	51.7403791	15.1358241
Biedrzychowice	51.0410150	15.3804187
Biedrzychowa	51.4804748	16.1015156
Biecz	51.8062358	14.8330065
Białykał	51.5550881	17.0563541
Białowice	51.7689779	15.1743217
Białogórze	51.1548255	15.1247053
Biała Rządowa	51.2622197	18.4702797
Biadki	51.6754900	17.5464400
Biadaszki	51.2532600	18.1134300
Bestwin	51.6695001	17.2861885
Beresie Małe	51.2536379	18.9514833
Beresie Duże	51.2523219	18.9223356
Stary Belęcin	51.8918955	16.8558087
Nowy Belęcin	51.8959733	16.8672500
Bełcze	51.9818071	15.8434901
Będzieszyn	51.7333333	17.8500000
Będziechów	51.8815410	18.4560022
Będków	51.4709300	18.7517500
Bębnów	51.3224433	18.7815557
Bartoszewice	51.6821100	17.1294934
Bartochów	51.6708100	18.6237400
Bartków	51.5135090	16.7732639
Barczew	51.4860015	18.6924516
Baranów	51.2660907	18.0026767
Góra Bałdrzychowska	51.8479800	18.9737400
Bałdrzychów	51.8596600	18.9176600
Bałdowice	51.3149200	17.7885200
Bączylas	51.7936181	16.9038880
Babkowice	51.7793386	17.1502997
Augustynki	51.9376313	16.6095498
Augustowo	51.7550504	16.6768166
Anusin	51.8166667	18.9333333
Annówka	51.9924122	18.2296013
Annopol	51.8717549	18.3536910
Annolesie	51.3025864	18.9099693
Annolesie	51.0576444	18.9393978
Annapol	51.9902807	17.5277593
Andrzejów	51.1822918	18.2341711
Aleksandria	51.6125854	18.2252852
Prędocin	51.1474900	21.3248500
Żyrówek	51.8968504	20.9579199
Żyrów	51.8874580	20.9613810
Zygmuntów	51.3970847	20.5682127
Żydomice	51.7941573	20.2714871
Zychy	51.1004247	20.2491697
Zychorzyn	51.4343126	20.5343868
Zuzanów	51.9205671	21.3843255
Zuski	51.7040086	20.4193952
Żurawka	51.8104484	20.4399009
Zubki Małe	51.7019937	20.2107954
Zubki Duże	51.6953220	20.2055665
Zosinowo	51.8666667	22.6500000
Zofiów	51.7715417	20.4601511
Zofibór	51.8341204	22.3664256
Zofianka	51.2675700	22.1147900
Żmudź	51.0243729	23.6726761
Żmijowiska	51.2198600	21.8858500
Żłobek	51.4646352	23.5611106
Złamany Most	51.9510797	23.0830761
Ziółków	51.3292791	22.8061844
Zielony Kąt	51.6533833	22.1367974
Zgórze	51.8893311	21.7547614
Zglinna Mała	51.8577200	20.1948400
Zglinna Duża	51.8528500	20.1752100
Żerdź	51.4758400	20.8693200
Zemborzyn Pierwszy	51.0530227	21.7365774
Zemborzyce Dolne	51.1937031	22.4635230
Żelechlinek	51.7112660	20.0353350
Żelechlin	51.7088889	20.0063889
Żelazowice	51.3124841	20.2250623
Żelazna Stara	51.7964758	21.3302586
Zdziechów	51.2821222	20.9092907
Żdżarki	51.5767277	20.5655825
Żdżanne	51.0229093	23.3874961
Zdyszewice	51.2547575	20.1002734
Zdunków	51.4589986	21.8011195
Zdrapy	51.0416913	22.5190182
Zbyczyn	51.5557184	21.7822554
Zbrosza Mała	51.7269900	20.9724800
Zbrosza Duża	51.7555329	20.9572610
Zbrojów	51.1063439	20.7105315
Zbożenna	51.3644682	20.6840714
Zboiska	51.9831292	20.5669214
Zbiroża	51.9544307	20.5888494
Zbijów Mały	51.1654098	21.0170862
Zbijów Duży	51.1759732	20.9900324
Zbereże	51.4000000	23.6833333
Zawonia	51.3106690	20.7830959
Zawodne	51.9502346	20.9479385
Zawały	51.0842554	21.3573897
Stare Zawady	51.5457875	21.1245221
Nowe Zawady	51.5584328	21.1316658
Zator	51.9657600	20.3761600
Zatopolice	51.4115125	21.0183548
Zastów Polanowski	51.2833231	21.8769810
Zastów Karczmiski	51.2684400	21.8619794
Zastawki	51.0950743	22.1311735
Zasiadały	51.8514025	21.8107479
Zarzecz Łukowski	51.9176614	22.5399138
Zaryte	51.7333333	21.9166667
Zarudki	51.2590404	21.8626164
Zapusta	51.0674538	21.6043347
Zapady	51.9002408	20.0722643
Zaostrów	51.0235832	20.0609906
Zanowinie	51.1089427	23.8017965
Zańków	51.8094781	23.5238659
Zamołodycze	51.5505600	23.2214900
Nowe Załucze	51.4025000	23.1330556
Załucze	51.0791975	22.3899106
Zalasocze	51.1639107	23.7683228
Zalewsze	51.8609356	23.6076240
Zalesie Krasieńskie	51.1180001	23.1748333
Zalesice	51.2604213	21.1339589
Zaława	51.2632600	20.7673200
Zakrzów	51.2843905	20.3272574
Zakrzów	51.1993550	21.8217471
Zakrzewska Wola	51.4509582	20.9668026
Zakrzew	51.8286355	20.4763073
Zakrzew	51.7846589	21.2427767
Zakościele	51.5311782	20.2385886
Zakościele	51.4630543	20.4838922
Zajączków	51.4111032	20.0476381
Zajączków	51.2416592	21.6681347
Zajączków	51.1573314	21.9921010
Zagoździe	51.9166667	22.1166667
Zagłoba	51.2254640	21.8600311
Zagajdzie	51.2702000	21.9678200
Zagacie	51.0140002	20.0383357
Zadole	51.0637842	21.9545655
Zadobrze	51.4786927	21.3412931
Żądłowice	51.5502410	20.2792122
Zadębie	51.0239716	22.5410770
Zadąbrów	51.4068100	20.8730200
Zachorzów	51.3456868	20.1780259
Zachmiel	51.6624449	21.0988161
Zacharzów	51.5783751	20.8565550
Zaborowie	51.3125118	20.8898272
Zaborowice	51.0347942	20.4709066
Zaborówek	51.7910647	20.8819445
Żabia Wola	51.5090245	20.9828881
Żabianka	51.6884590	21.8435519
Żabianka	51.5872167	22.0923025
Zabagnie	51.6316323	21.1014899
Wywóz	51.3865397	20.4848708
Wyszyna Rudzka	51.1503744	20.1953030
Wyszyna Machorowska	51.1604396	20.1812074
Wyszyna Fałkowska	51.1565143	20.1646562
Wysokin	51.5313592	20.5531506
Wysokienice	51.7937118	20.1264490
Wysoczyn	51.9160488	21.2633621
Wysocko	51.2760228	20.8573915
Wysocin	51.3113863	21.6790034
Wyrębów	51.0377208	20.3477662
Wymysłów	51.3279232	21.2788358
Wymysłów	51.2442700	22.0675900
Stary Wylezin	51.8740500	20.4399100
Nowy Wylezin	51.8575908	20.4383048
Wylezinek	51.6597826	20.3676967
Wygodne	51.8755517	21.0884344
Wygnanów	51.4768500	20.8133600
Wygnanów	51.4058115	20.3777683
Wygnanów	51.3991004	20.1329809
Wygnanka	51.8939024	20.6283509
Wydrzyn	51.3501796	20.7013217
Wycześniak	51.9366656	20.3116212
Wycinka Wolska	51.9023427	20.4175539
Wyborów	51.7382173	21.2266426
Wrzosówka	51.6384180	22.0703322
Wrzos	51.4603410	20.8310812
Wola Wrzeszczowska	51.5009900	20.8110100
Wrzeszczów	51.4949264	20.8264199
Wrzelów	51.2044600	21.8566700
Wrociszew	51.7450842	21.0722062
Worów	51.8813727	20.8482291
Wołucza	51.8454600	20.2648000
Wołów	51.0943916	20.7980889
Wólka Zychowa	51.2172320	20.5947724
Wólka Zastawska	51.9333333	22.2000000
Wólka Zamojska	51.3508035	21.7222247
Wólka Twarogowa	51.2792997	21.3126097
Wólka Trzemecka	51.0409907	21.5195714
Wólka Tarnowska	51.7860141	21.3826275
Wólka Szelężna	51.3230125	21.6123113
Wólka Świątkowa	51.9661140	22.3902261
Wólka Strońska	51.7146715	20.4294944
Wólka Siemieńska	51.6464668	22.7313834
Wólka Radoryska	51.7944940	22.1480119
Wólka Poznańska	51.9764739	21.9561114
Wólka Policka	51.4584498	21.6499383
Wólka Plebańska	51.1509318	20.6394875
Wólka Pętkowska	51.0021568	21.6188917
Wólka Ostrożeńska	51.8067420	21.7475613
Wólka Nadrybska	51.3560346	23.0802588
Wólka Modrzejowa	51.0860584	21.3710243
Wólka Ligęzowska	51.5796610	20.5766994
Wólka Leszczańska	51.0090132	23.6367655
Wólka Lesiowska	51.4887297	21.2380500
Wólka Łęczeszycka	51.7704804	20.7775706
Wólka Łańcuchowska	51.2726683	22.8970688
Wólka Łagowska	51.3763820	21.7775250
Wólka Kurdybanowska	51.7787116	20.6588482
Wólka Kuligowska	51.5755362	20.3738762
Wólka Krasienińska	51.4125107	22.4702036
Wólka Kożuchowska	51.6305817	20.8397765
Wólka Komarowska	51.8333333	22.9500000
Wólka Stara Kijańska	51.4041475	22.8203125
Wólka Karwicka	51.4006263	20.3937509
Wólka Jeruzalska	51.9098000	20.3622100
Wólka Jagielczyńska	51.6785300	20.1805300
Wólka Gruszczyńska	51.8410391	21.3455244
Wólka Gostomska	51.6511755	20.6410219
Wólka Gołoska	51.7708114	20.6229108
Wólka Domaszewska	51.8388122	22.3501762
Wólka Domaniowska	51.4243655	20.8366351
Wólka Dobromirowa	51.3417560	20.3754103
Wólka Dańkowska	51.7470082	20.7189395
Wólka Dąbrowska	51.2028111	21.5689041
Wólka Ciechomska	51.8650480	21.9252377
Wólka Bałtowska	51.0351172	21.5260097
Wólka Babska	51.8309929	20.3640197
Wólka Abramowicka	51.1718689	22.5833325
Wola Życka	51.6704202	21.7205447
Wola Żulińska	51.0793391	23.1738500
Wola Załężna	51.3905039	20.3173057
Wola Wysoka	51.8584500	20.1190700
Wola Władysławowska	51.8942219	21.4282141
Wola Więcierzowa	51.4305801	20.6817925
Wola Wereszczyńska	51.4319881	23.1322234
Wola Wągrodzka	51.9494134	21.0169967
Wola Szkucka	51.1170834	20.1231984
Wola Starowiejska	51.8045586	20.8073072
Wola Rudzka	51.1628561	21.9802581
Wola Rowska	51.8277000	21.6137100
Wola Rębkowska	51.9049944	21.5559577
Wola Przewłocka	51.6331691	22.9948439
Wola Prażmowska	51.9427908	20.9849168
Wola Pobiedzińska	51.6180101	20.6132759
Wola Pniewska	51.9163605	20.7463211
Wola Pękoszewska	51.9209100	20.4220200
Wola Palczewska	51.7492621	21.0455835
Wola Owadowska	51.5029191	21.2077326
Wola Naropińska	51.7495765	20.0728822
Wola Mysłowska	51.8442199	21.9377470
Wola Mieczysławska	51.5000000	22.5333333
Wola Makowska	51.9781137	20.0613466
Wola Magnuszewska	51.7672608	21.3600684
Wola Lipieniecka Duża	51.2658736	20.9970261
Wola Łęczeszycka	51.7643823	20.7577723
Wola Łaskarzewska	51.7862800	21.5597300
Wola Kuraszowa	51.2843196	20.7057695
Wola Kukalska	51.8775260	21.0102469
Wola Korzeniowa	51.2007008	20.8501473
Wola Korycka Górna	51.7365126	21.7577815
Wola Kisielska	51.9390985	21.9745209
Jaworska Wola	51.1612738	21.4540513
Narty	51.5214470	21.0706283
Wola Goryńska	51.5434049	21.2335860
Wola Gałecka	51.4501339	20.5709921
Wola Duża	51.0094470	22.5680013
Wola Chomejowa	51.7818176	22.4504211
Wola-Chojnata	51.7995014	20.5224488
Wola Chodkowska	51.6733800	21.4051400
Wola Bukowska	51.6777531	22.3700537
Wola Brudnowska	51.4000320	20.8027654
Wola Bobrowa	51.7609567	22.3539752
Wojtyniów	51.0996082	20.7652434
Wojsławice	51.3569600	21.3199200
Wojniaki	51.0543723	23.3658489
Wójcin	51.3289192	20.0356293
Wojciechów	51.4881997	21.2220100
Wojciechów	51.2355633	22.2447207
Wojciechów	51.1736078	23.0577801
Wojciechów	51.1217259	21.8593790
Wodziczna	51.7239600	20.7342800
Wodąca	51.0685613	21.4775957
Wnętrzne	51.8890468	22.0701324
Włochów	51.0991822	20.6082784
Witoszyn	51.3203400	22.0629100
Witaszyn	51.6177584	20.8816543
Wistka	51.3976400	20.6968600
Wisówka	51.6804494	20.3544500
Wiśniówka	51.9000000	22.0166667
Wir	51.4599522	20.7538688
Wincentynów	51.4546886	20.1684522
Wincentów	51.9418300	21.1603700
Wincentów	51.9576299	20.3157940
Wincentów	51.3067715	21.5158831
Wincentów	51.1421413	20.3639637
Wincentów	51.1142560	21.4012108
Wincentów	51.0324744	23.1775131
Wilkowice	51.8236419	20.1429271
Wilkołaz Pierwszy	51.0158716	22.3489806
Wilhelmów	51.7505673	20.6708050
Wilczy Targ	51.7918312	20.9055043
Wilczowola	51.7422675	21.3433351
Wilczoruda	51.8874499	20.6662946
Wilczopole	51.1693074	22.6280053
Wilczkowice Górne	51.6851354	21.4537741
Wilczkowice	51.0353454	20.2165497
Wilcze Piętki	51.8252897	20.5923981
Wilcza Wólka	51.9392299	20.9314485
Wilcza Wola	51.3035960	20.8383604
Wierzchowisko	51.2174673	20.2174945
Wierzchowiska Górne	51.1294200	22.2881300
Wierzchowiska Drugie	51.1417951	21.5345028
Wierzchowiny	51.8166667	22.5333333
Wierzchowiny	51.5775536	21.1869481
Wierzchowiny	51.0333333	23.4166667
Wierzchoniów	51.3332852	22.0368815
Wierzbówka	51.6630395	22.8996855
Wierciszów	51.0647455	22.5714720
Wieniawa	51.3605269	20.7989456
Wielka Wola	51.6326407	20.1757802
Wielka Wola	51.3122152	20.1259386
Widuch	51.2381626	20.0892238
Widów	51.8130622	20.8865463
Wichradz	51.7882799	21.1291982
Wesołówka	51.2904846	23.0195494
Werówka	51.4536817	20.4346307
Wereszczyn	51.3596927	23.2153468
Wereszcze Małe	51.1208519	23.3330186
Werejce	51.2703579	23.2414212
Węgrzynów	51.0097774	20.4615774
Węgrzyn	51.0300877	20.3137962
Węglów	51.0603032	20.9837697
Wąwolnica	51.2934026	22.1461978
Wąwał	51.5015343	20.0620118
Watraszew	51.8521738	21.1300624
Warszawice	51.9713893	21.3097456
Wróble-Wargocin	51.6266907	21.5952956
Meszno	51.4086290	22.3865747
Wandów	51.8584380	22.0635214
Wanaty	51.7906777	21.4943717
Wałsnów	51.2846288	20.9496844
Wałowice	51.8000000	20.2333333
Waliska	51.5907414	20.6101034
Waliny	51.3519856	20.9974511
Walerianów	51.5083600	20.4559369
Walentynów	51.6504031	22.1997720
Walentynów	51.6666667	20.0666667
Walentynów	51.2170098	21.2468174
Walentynów	51.0108507	22.7767295
Nowe Wągrodno	51.9460274	21.0357207
Wąglany	51.3243571	20.2799359
Wacyn	51.4157400	21.1004300
